"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Maharashtra","Satara","Karad","Cucumbar(Kheera)","Other","12/11/2019","1000","1500","1500"
"Maharashtra","Satara","Karad","Ginger(Dry)","Other","12/11/2019","4500","5000","5000"
"Maharashtra","Satara","Karad","Green Chilli","Other","12/11/2019","1500","2000","2000"
"Maharashtra","Satara","Karad","Guar","Other","12/11/2019","3500","4000","4000"
"Maharashtra","Satara","Karad","Onion","Other","12/11/2019","4000","5000","5000"
"Maharashtra","Satara","Karad","Peas Wet","Other","12/11/2019","8000","10000","10000"
"Maharashtra","Satara","Karad","Ridgeguard(Tori)","Other","12/11/2019","2500","3000","3000"
"Maharashtra","Satara","Karad","Tomato","Other","12/11/2019","1800","2000","2000"
"Maharashtra","Satara","Patan","Coriander(Leaves)","Other","12/11/2019","15","25","20"
"Maharashtra","Satara","Patan","Ginger(Dry)","Other","12/11/2019","4500","5500","5000"
"Maharashtra","Satara","Satara","Bhindi(Ladies Finger)","Other","12/11/2019","1800","2200","2000"
"Maharashtra","Satara","Satara","Bitter gourd","Other","12/11/2019","3000","4000","3500"
"Maharashtra","Satara","Satara","Bottle gourd","Other","12/11/2019","2000","3000","2500"
"Maharashtra","Satara","Satara","Brinjal","Other","12/11/2019","5500","6500","6000"
"Maharashtra","Satara","Satara","Cabbage","Other","12/11/2019","1000","1800","1400"
"Maharashtra","Satara","Satara","Cauliflower","Other","12/11/2019","2000","3000","2500"
"Maharashtra","Satara","Satara","Chilly Capsicum","Other","12/11/2019","3000","4000","3500"
"Maharashtra","Satara","Satara","Cucumbar(Kheera)","Other","12/11/2019","1000","2000","1500"
"Maharashtra","Satara","Satara","Drumstick","Other","12/11/2019","4000","6000","5000"
"Maharashtra","Satara","Satara","Green Chilli","Other","12/11/2019","1500","2500","2000"
"Maharashtra","Satara","Satara","Guar","Other","12/11/2019","3500","4200","3800"
"Maharashtra","Satara","Satara","Peas Wet","Other","12/11/2019","8000","10000","9000"
"Maharashtra","Satara","Satara","Tomato","Other","12/11/2019","1000","2000","1500"
"Meghalaya","East Khasi Hills","Shillong","Arecanut(Betelnut/Supari)","New Variety","12/11/2019","17000","23000","19000"
"Meghalaya","East Khasi Hills","Shillong","Banana","Champa","12/11/2019","3500","4500","4000"
"Meghalaya","East Khasi Hills","Shillong","Betal Leaves","Local","12/11/2019","15000","20000","17000"
"Meghalaya","East Khasi Hills","Shillong","Bottle gourd","Bottle Gourd","12/11/2019","1800","2200","2000"
"Meghalaya","East Khasi Hills","Shillong","Cabbage","Cabbage","12/11/2019","1500","1700","1600"
"Meghalaya","East Khasi Hills","Shillong","Carrot","Carrot","12/11/2019","3200","3800","3500"
"Meghalaya","East Khasi Hills","Shillong","Cauliflower","Local","12/11/2019","3000","3500","3200"
"Meghalaya","East Khasi Hills","Shillong","Field Pea","Field Pea","12/11/2019","4000","5000","4500"
"Meghalaya","East Khasi Hills","Shillong","French Beans (Frasbean)","French Beans (Frasbean)","12/11/2019","3000","3800","3500"
"Meghalaya","East Khasi Hills","Shillong","Ginger(Dry)","Dry","12/11/2019","5000","6000","5500"
"Meghalaya","East Khasi Hills","Shillong","Green Chilli","Green Chilly","12/11/2019","8000","10000","9000"
"Meghalaya","East Khasi Hills","Shillong","Guava","Guava","12/11/2019","3000","3500","3200"
"Meghalaya","East Khasi Hills","Shillong","Orange","Orange","12/11/2019","4000","5000","4500"
"Meghalaya","East Khasi Hills","Shillong","Potato","Jyoti","12/11/2019","1300","2200","1600"
"Meghalaya","East Khasi Hills","Shillong","Pumpkin","Pumpkin","12/11/2019","1800","2200","2000"
"Meghalaya","East Khasi Hills","Shillong","Raddish","Raddish","12/11/2019","1400","1600","1500"
"Meghalaya","East Khasi Hills","Shillong","Squash(Chappal Kadoo)","Squash(Chappal Kadoo)","12/11/2019","1200","1500","1300"
"Meghalaya","East Khasi Hills","Shillong","Tomato","Local","12/11/2019","2800","3500","3000"
"Meghalaya","East Khasi Hills","Shillong","Turnip","Turnip","12/11/2019","1500","1700","1600"
"Nagaland","Dimapur","Dimapur","Beans","Other","12/11/2019","3300","3800","3600"
"Nagaland","Dimapur","Dimapur","Bitter gourd","Bitter Gourd","12/11/2019","4300","4800","4500"
"Nagaland","Dimapur","Dimapur","Bottle gourd","Bottle Gourd","12/11/2019","2400","2800","2600"
"Nagaland","Dimapur","Dimapur","Brinjal","Brinjal","12/11/2019","2700","3300","3000"
"Nagaland","Dimapur","Dimapur","Cucumbar(Kheera)","Cucumbar","12/11/2019","2800","3300","3100"
"Nagaland","Dimapur","Dimapur","Green Chilli","Other","12/11/2019","8500","9200","8800"
"Nagaland","Dimapur","Dimapur","Leafy Vegetable","Leafy Vegetables","12/11/2019","2500","3000","2700"
"Nagaland","Dimapur","Dimapur","Pumpkin","Pumpkin","12/11/2019","3000","3500","3300"
"Nagaland","Kohima","Kohima","Beans","Beans (Whole)","12/11/2019","4200","4400","4300"
"Nagaland","Kohima","Kohima","Cabbage","Cabbage","12/11/2019","1500","1700","1600"
"Nagaland","Kohima","Kohima","Garlic","Garlic","12/11/2019","5700","5900","5800"
"Nagaland","Kohima","Kohima","Green Chilli","Green Chilly","12/11/2019","3000","3200","3100"
"Nagaland","Kohima","Kohima","Potato","Potato","12/11/2019","1000","1200","1100"
"Odisha","Bargarh","Godabhaga","Paddy(Dhan)(Common)","Other","12/11/2019","1750","1770","1750"
"Odisha","Dhenkanal","Hindol","Banana - Green","Other","12/11/2019","2800","3000","2900"
"Odisha","Dhenkanal","Hindol","Beans","Other","12/11/2019","4800","5000","4900"
"Odisha","Dhenkanal","Hindol","Bhindi(Ladies Finger)","Bhindi","12/11/2019","3800","4000","3900"
"Odisha","Dhenkanal","Hindol","Bitter gourd","Bitter Gourd","12/11/2019","3800","4200","4000"
"Odisha","Dhenkanal","Hindol","Brinjal","Brinjal","12/11/2019","3000","4000","3500"
"Odisha","Dhenkanal","Hindol","Cucumbar(Kheera)","Cucumbar","12/11/2019","3700","4000","3800"
"Odisha","Dhenkanal","Hindol","Onion","Other","12/11/2019","4500","5000","4800"
"Odisha","Dhenkanal","Hindol","Pointed gourd (Parval)","Other","12/11/2019","4200","4500","4400"
"Odisha","Dhenkanal","Hindol","Potato","Potato","12/11/2019","2000","2500","2200"
"Odisha","Dhenkanal","Hindol","Pumpkin","Pumpkin","12/11/2019","1300","1500","1400"
"Odisha","Dhenkanal","Hindol","Tomato","Tomato","12/11/2019","3500","4000","3800"
"Odisha","Gajapati","Kasinagar","Banana","Banana - Ripe","12/11/2019","2500","3000","3000"
"Odisha","Gajapati","Parlakhemundi","Banana","Other","12/11/2019","2500","4000","4000"
"Odisha","Jajpur","Jajpur","Bhindi(Ladies Finger)","Bhindi","12/11/2019","4000","4500","4500"
"Odisha","Jajpur","Jajpur","Bitter gourd","Bitter Gourd","12/11/2019","4000","5000","4500"
"Odisha","Jajpur","Jajpur","Brinjal","Round/Long","12/11/2019","2500","3000","2800"
"Odisha","Jajpur","Jajpur","Cabbage","Cabbage","12/11/2019","2500","2800","2800"
"Odisha","Jajpur","Jajpur","Carrot","Carrot","12/11/2019","10000","12000","10000"
"Odisha","Jajpur","Jajpur","Cauliflower","Cauliflower","12/11/2019","4000","5000","4500"
"Odisha","Jajpur","Jajpur","Cucumbar(Kheera)","Cucumbar","12/11/2019","2500","3000","2800"
"Odisha","Jajpur","Jajpur","Green Chilli","Green Chilly","12/11/2019","5000","6000","5500"
"Odisha","Jajpur","Jajpur","Onion","Onion","12/11/2019","3500","5000","4000"
"Odisha","Jajpur","Jajpur","Papaya (Raw)","Papaya (Raw)","12/11/2019","1400","1600","1500"
"Odisha","Jajpur","Jajpur","Pointed gourd (Parval)","Pointed gourd (Parval)","12/11/2019","5000","6000","5500"
"Odisha","Jajpur","Jajpur","Potato","Potato","12/11/2019","1600","1620","1620"
"Odisha","Jajpur","Jajpur","Pumpkin","Pumpkin","12/11/2019","1200","1400","1400"
"Odisha","Jajpur","Jajpur","Ridgeguard(Tori)","Ridgeguard(Tori)","12/11/2019","4000","5000","4500"
"Odisha","Jajpur","Jajpur","Tomato","Other","12/11/2019","3000","3500","3500"
"Odisha","Mayurbhanja","Karanjia","Apple","Other","12/11/2019","7500","9000","8000"
"Odisha","Mayurbhanja","Karanjia","Apple","Other","12/11/2019","7000","8000","7500"
"Odisha","Mayurbhanja","Karanjia","Bhindi(Ladies Finger)","Other","12/11/2019","2000","2700","2300"
"Odisha","Mayurbhanja","Karanjia","Egg","Other","12/11/2019","920","940","930"
"Odisha","Mayurbhanja","Karanjia","Fish","Other","12/11/2019","17000","19000","18000"
"Odisha","Mayurbhanja","Karanjia","Paddy(Dhan)(Common)","Other","12/11/2019","1550","1750","1750"
"Odisha","Mayurbhanja","Karanjia","Rice","Common","12/11/2019","2500","2530","2520"
"Odisha","Mayurbhanja","Karanjia","Rice","Other","12/11/2019","2450","2470","2460"
"Odisha","Sundergarh","Panposh","Bhindi(Ladies Finger)","Other","12/11/2019","3200","3600","3500"
"Odisha","Sundergarh","Panposh","Bitter gourd","Other","12/11/2019","3600","4000","3900"
"Odisha","Sundergarh","Panposh","Brinjal","Other","12/11/2019","3200","3600","3500"
"Odisha","Sundergarh","Panposh","Cabbage","Other","12/11/2019","3600","4000","3900"
"Odisha","Sundergarh","Panposh","Cauliflower","Other","12/11/2019","6600","7000","6900"
"Odisha","Sundergarh","Panposh","Pointed gourd (Parval)","Other","12/11/2019","3600","4000","3900"
"Odisha","Sundergarh","Panposh","Tomato","Other","12/11/2019","4600","5000","4900"
"Pondicherry","Karaikal","Karaikal","Copra","Copra","12/11/2019","9000","9000","9000"
"Pondicherry","Karaikal","Karaikal","Paddy(Dhan)(Common)","ADT 43","12/11/2019","1583","1583","1583"
"Pondicherry","Karaikal","Karaikal","Paddy(Dhan)(Common)","B P T","12/11/2019","2320","2360","2340"
"Pondicherry","Karaikal","Karaikal","Paddy(Dhan)(Common)","Fine","12/11/2019","1583","1633","1608"
"Pondicherry","Karaikal","Karaikal","Paddy(Dhan)(Common)","Other","12/11/2019","1583","1583","1583"
"Pondicherry","Karaikal","Karaikal","Paddy(Dhan)(Common)","TKM 9","12/11/2019","1583","1583","1583"
"Pondicherry","Karaikal","Karaikal","Paddy(Dhan)(Common)","White Ponni","12/11/2019","2083","2083","2083"
"Pondicherry","Karaikal","Karaikal","Sesamum(Sesame,Gingelly,Til)","Sesame","12/11/2019","10000","10000","10000"
"Punjab","Bhatinda","Maur","Apple","Apple","12/11/2019","3500","4500","4000"
"Punjab","Bhatinda","Maur","Onion","Other","12/11/2019","4700","5000","4800"
"Punjab","Bhatinda","Maur","Potato","Other","12/11/2019","500","600","550"
"Punjab","Bhatinda","Maur","Tomato","Other","12/11/2019","2700","3000","2800"
"Punjab","Fazilka","Fazilka (Ladhuka)","Brinjal","Other","12/11/2019","1200","1300","1200"
"Punjab","Fazilka","Jalalabad","Apple","Other","12/11/2019","4200","4600","4400"
"Punjab","Fazilka","Jalalabad","Banana","Other","12/11/2019","2100","2300","2200"
"Punjab","Fazilka","Jalalabad","Brinjal","Other","12/11/2019","1000","1200","1100"
"Punjab","Fazilka","Jalalabad","Cabbage","Other","12/11/2019","1800","2000","1900"
"Punjab","Fazilka","Jalalabad","Capsicum","Capsicum","12/11/2019","3500","4000","3700"
"Punjab","Fazilka","Jalalabad","Carrot","Other","12/11/2019","2200","2500","2300"
"Punjab","Fazilka","Jalalabad","Cauliflower","Other","12/11/2019","500","700","600"
"Punjab","Fazilka","Jalalabad","Cucumbar(Kheera)","Other","12/11/2019","2800","3000","2900"
"Punjab","Fazilka","Jalalabad","Green Chilli","Other","12/11/2019","1600","1800","1700"
"Punjab","Fazilka","Jalalabad","Lemon","Other","12/11/2019","4800","5000","4900"
"Punjab","Fazilka","Jalalabad","Methi(Leaves)","Other","12/11/2019","800","1000","900"
"Punjab","Fazilka","Jalalabad","Onion","Other","12/11/2019","3300","3500","3400"
"Punjab","Fazilka","Jalalabad","Paddy(Dhan)(Common)","Other","12/11/2019","2450","2770","2700"
"Punjab","Fazilka","Jalalabad","Paddy(Dhan)(Common)","Paddy","12/11/2019","1835","1835","1835"
"Punjab","Fazilka","Jalalabad","Peas Wet","Other","12/11/2019","3500","3700","3600"
"Punjab","Fazilka","Jalalabad","Pomegranate","Other","12/11/2019","4500","5000","4700"
"Punjab","Fazilka","Jalalabad","Potato","Other","12/11/2019","500","700","600"
"Punjab","Fazilka","Jalalabad","Pumpkin","Other","12/11/2019","800","1000","900"
"Punjab","Fazilka","Jalalabad","Raddish","Other","12/11/2019","800","1000","900"
"Punjab","Fazilka","Jalalabad","Ridgeguard(Tori)","Other","12/11/2019","1000","1200","1100"
"Punjab","Fazilka","Jalalabad","Spinach","Other","12/11/2019","800","1000","900"
"Punjab","Fazilka","Jalalabad","Sweet Pumpkin","Other","12/11/2019","1000","1200","1100"
"Punjab","Fazilka","Jalalabad","Tomato","Other","12/11/2019","2400","2600","2500"
"Punjab","Gurdaspur","Kalanaur","Brinjal","Other","12/11/2019","1700","1900","1800"
"Punjab","Gurdaspur","Kalanaur","Cauliflower","Other","12/11/2019","1400","1600","1500"
"Punjab","Gurdaspur","Kalanaur","Green Chilli","Green Chilly","12/11/2019","2300","2300","2300"
"Punjab","Gurdaspur","Sri Har Gobindpur","Cauliflower","Other","12/11/2019","800","1200","1000"
"Punjab","Gurdaspur","Sri Har Gobindpur(Harechowal)","Green Chilli","Other","12/11/2019","1800","2500","2000"
"Punjab","Hoshiarpur","Garh Shankar","Apple","Other","12/11/2019","2000","3800","2800"
"Punjab","Hoshiarpur","Garh Shankar","Banana","Medium","12/11/2019","1600","1800","1700"
"Punjab","Hoshiarpur","Garh Shankar","Brinjal","Brinjal","12/11/2019","800","1000","900"
"Punjab","Hoshiarpur","Garh Shankar","Carrot","Carrot","12/11/2019","2000","2300","2100"
"Punjab","Hoshiarpur","Garh Shankar","Cauliflower","Cauliflower","12/11/2019","800","1000","900"
"Punjab","Hoshiarpur","Garh Shankar","Cucumbar(Kheera)","Cucumbar","12/11/2019","1300","1700","1500"
"Punjab","Hoshiarpur","Garh Shankar","Field Pea","Field Pea","12/11/2019","2000","2600","2400"
"Punjab","Hoshiarpur","Garh Shankar","Ginger(Green)","Green Ginger","12/11/2019","5000","6000","5500"
"Punjab","Hoshiarpur","Garh Shankar","Green Chilli","Green Chilly","12/11/2019","1500","2000","1800"
"Punjab","Hoshiarpur","Garh Shankar","Kinnow","Other","12/11/2019","1000","1300","1200"
"Punjab","Hoshiarpur","Garh Shankar","Papaya","Other","12/11/2019","3000","4000","3500"
"Punjab","Hoshiarpur","Garh Shankar","Pomegranate","Other","12/11/2019","4000","4500","4300"
"Punjab","Hoshiarpur","Garh Shankar","Potato","Other","12/11/2019","450","650","550"
"Punjab","Hoshiarpur","Garh Shankar","Spinach","Other","12/11/2019","1000","1500","1250"
"Punjab","Hoshiarpur","Garh Shankar","Tomato","Deshi","12/11/2019","2000","3000","2400"
"Punjab","Hoshiarpur","GarhShankar (Kotfatuhi)","Apple","American","12/11/2019","2500","3600","3100"
"Punjab","Hoshiarpur","GarhShankar (Kotfatuhi)","Banana","Other","12/11/2019","1700","1900","1800"
"Punjab","Hoshiarpur","GarhShankar (Kotfatuhi)","Carrot","Carrot","12/11/2019","2000","2500","2200"
"Punjab","Hoshiarpur","GarhShankar (Kotfatuhi)","Cauliflower","Other","12/11/2019","850","1100","950"
"Punjab","Hoshiarpur","GarhShankar (Kotfatuhi)","Field Pea","Other","12/11/2019","2200","2700","2400"
"Punjab","Hoshiarpur","GarhShankar (Kotfatuhi)","Ginger(Green)","Other","12/11/2019","5000","6000","5500"
"Punjab","Hoshiarpur","GarhShankar (Kotfatuhi)","Green Chilli","Other","12/11/2019","1600","2000","1800"
"Punjab","Hoshiarpur","GarhShankar (Kotfatuhi)","Onion","Other","12/11/2019","3000","4000","3500"
"Punjab","Hoshiarpur","GarhShankar (Kotfatuhi)","Potato","Other","12/11/2019","500","700","600"
"Punjab","Hoshiarpur","GarhShankar (Kotfatuhi)","Spinach","Other","12/11/2019","1000","1500","1200"
"Punjab","Jalandhar","Adampur","Amphophalus","Other","12/11/2019","2500","3000","3000"
"Punjab","Jalandhar","Adampur","Banana","Other","12/11/2019","2500","2700","2700"
"Punjab","Jalandhar","Adampur","Bhindi(Ladies Finger)","Other","12/11/2019","1800","2000","2000"
"Punjab","Jalandhar","Adampur","Brinjal","Other","12/11/2019","1000","1500","1500"
"Punjab","Jalandhar","Adampur","Cabbage","Other","12/11/2019","2000","2200","2200"
"Punjab","Jalandhar","Adampur","Capsicum","Other","12/11/2019","2500","3000","3000"
"Punjab","Jalandhar","Adampur","Carrot","Other","12/11/2019","2000","3000","3000"
"Punjab","Jalandhar","Adampur","Cauliflower","Other","12/11/2019","800","1000","1000"
"Punjab","Jalandhar","Adampur","Coriander(Leaves)","Other","12/11/2019","1500","2000","2000"
"Punjab","Jalandhar","Adampur","Cucumbar(Kheera)","Other","12/11/2019","1800","2000","2000"
"Punjab","Jalandhar","Adampur","Field Pea","Other","12/11/2019","3000","3200","3200"
"Punjab","Jalandhar","Adampur","French Beans (Frasbean)","Other","12/11/2019","3000","3500","3500"
"Punjab","Jalandhar","Adampur","Ginger(Green)","Other","12/11/2019","5000","6000","6000"
"Punjab","Jalandhar","Adampur","Green Chilli","Other","12/11/2019","1800","2000","2000"
"Punjab","Jalandhar","Adampur","Onion","Other","12/11/2019","4500","5000","5000"
"Punjab","Jalandhar","Adampur","Potato","Other","12/11/2019","750","800","800"
"Punjab","Jalandhar","Adampur","Pumpkin","Other","12/11/2019","1200","1500","1500"
"Punjab","Jalandhar","Adampur","Raddish","Other","12/11/2019","300","400","400"
"Punjab","Jalandhar","Adampur","Spinach","Other","12/11/2019","800","1000","1000"
"Punjab","Jalandhar","Adampur","Tomato","Other","12/11/2019","3000","3200","3200"
"Punjab","Jalandhar","Adampur","Turnip","Other","12/11/2019","1000","1500","1500"
"Punjab","Jalandhar","Bhogpur","Bhindi(Ladies Finger)","Other","12/11/2019","700","700","700"
"Punjab","Jalandhar","Bhogpur","Cauliflower","Other","12/11/2019","700","700","700"
"Punjab","Jalandhar","Bhogpur","Green Chilli","Other","12/11/2019","2300","2300","2300"
"Punjab","Jalandhar","Bhogpur","Peas Wet","Other","12/11/2019","2500","2500","2500"
"Punjab","Jalandhar","Bhogpur","Potato","Other","12/11/2019","400","450","450"
"Punjab","Jalandhar","Bhogpur","Pumpkin","Other","12/11/2019","1000","1000","1000"
"Punjab","Jalandhar","Bhogpur","Raddish","Other","12/11/2019","300","300","300"
"Punjab","Jalandhar","Bhogpur","Sweet Pumpkin","Other","12/11/2019","1500","1500","1500"
"Punjab","Jalandhar","Bilga","Brinjal","Other","12/11/2019","1000","1200","1100"
"Punjab","Jalandhar","Bilga","Carrot","Other","12/11/2019","2800","3000","2900"
"Punjab","Jalandhar","Bilga","Cauliflower","Other","12/11/2019","800","1000","900"
"Punjab","Jalandhar","Bilga","Green Chilli","Other","12/11/2019","3300","3500","3400"
"Punjab","Jalandhar","Bilga","Raddish","Other","12/11/2019","1300","1500","1400"
"Punjab","Jalandhar","Bilga","Season Leaves","Season Leaves","12/11/2019","1300","1500","1400"
"Punjab","Jalandhar","Bilga","Tomato","Other","12/11/2019","3800","4000","3900"
"Punjab","Jalandhar","Jalandhar Cantt (Jamshedpur Dana Mandi)","Paddy(Dhan)(Common)","Other","12/11/2019","1835","1835","1835"
"Punjab","Jalandhar","Lohian Khas","Cauliflower","Other","12/11/2019","500","700","600"
"Punjab","Jalandhar","Lohian Khas","Cucumbar(Kheera)","Other","12/11/2019","1300","1500","1400"
"Punjab","Jalandhar","Lohian Khas","Green Chilli","Other","12/11/2019","2800","3000","2900"
"Punjab","Jalandhar","Lohian Khas","Raddish","Other","12/11/2019","500","700","600"
"Punjab","Jalandhar","Lohian Khas","Spinach","Other","12/11/2019","100","300","200"
"Punjab","Jalandhar","Lohian Khas","Turnip","Other","12/11/2019","400","600","500"
"Punjab","Jalandhar","Mehatpur","Cauliflower","Other","12/11/2019","1000","1200","1200"
"Punjab","Jalandhar","Phillaur","Brinjal","Other","12/11/2019","1400","1600","1500"
"Punjab","Jalandhar","Phillaur","Spinach","Other","12/11/2019","400","600","500"
"Punjab","Jalandhar","Phillaur(Apra Mandi)","Brinjal","Other","12/11/2019","400","600","500"
"Punjab","Jalandhar","Phillaur(Apra Mandi)","Carrot","Other","12/11/2019","2900","3100","3000"
"Punjab","Jalandhar","Phillaur(Apra Mandi)","Peas Wet","Other","12/11/2019","4900","5100","5000"
"Punjab","Jalandhar","Phillaur(Apra Mandi)","Potato","Other","12/11/2019","500","700","600"
"Punjab","Jalandhar","Phillaur(Apra Mandi)","Spinach","Other","12/11/2019","400","600","500"
"Punjab","Ludhiana","Hathur","Paddy(Dhan)(Common)","Other","12/11/2019","1835","1835","1835"
"Punjab","Ludhiana","Sahnewal","Brinjal","Brinjal","12/11/2019","800","800","800"
"Punjab","Ludhiana","Sahnewal","Cauliflower","Cauliflower","12/11/2019","500","500","500"
"Punjab","Ludhiana","Sahnewal","Green Chilli","Green Chilly","12/11/2019","2000","2000","2000"
"Punjab","Ludhiana","Sahnewal","Peas Wet","Peas Wet","12/11/2019","4000","4000","4000"
"Punjab","Ludhiana","Sahnewal","Potato","Potato","12/11/2019","790","800","800"
"Punjab","Ludhiana","Sahnewal","Spinach","Spinach","12/11/2019","1000","1200","1200"
"Punjab","Ludhiana","Sahnewal","Tomato","Tomato","12/11/2019","3000","3000","3000"
"Punjab","Mohali","Banur (Kheragaju)","Brinjal","Arkasheela Mattigulla","12/11/2019","800","1000","1000"
"Punjab","Mohali","Banur (Kheragaju)","Carrot","Carrot","12/11/2019","2500","3000","3000"
"Punjab","Mohali","Banur (Kheragaju)","Cauliflower","African Sarson","12/11/2019","400","500","500"
"Punjab","Mohali","Banur (Kheragaju)","Green Chilli","Green Chilly","12/11/2019","1500","2000","2000"
"Punjab","Mohali","Banur (Kheragaju)","Peas Wet","Other","12/11/2019","4000","4500","4500"
"Punjab","Mohali","Banur (Kheragaju)","Potato","(Red Nanital)","12/11/2019","800","1000","1000"
"Punjab","Mohali","Banur (Kheragaju)","Raddish","Other","12/11/2019","400","500","500"
"Punjab","Mohali","Banur (Kheragaju)","Tomato","Deshi","12/11/2019","3000","3500","3500"
"Punjab","Nawanshahr","Nawan Shahar(Mandi Aur)","Bhindi(Ladies Finger)","Other","12/11/2019","1800","1800","1800"
"Punjab","Nawanshahr","Nawan Shahar(Mandi Aur)","Cauliflower","Other","12/11/2019","900","900","900"
"Punjab","Nawanshahr","Nawan Shahar(Mandi Aur)","Leafy Vegetable","Other","12/11/2019","1500","1500","1500"
"Punjab","Nawanshahr","Nawan Shahar(MandiRaho)","Brinjal","Other","12/11/2019","1200","1200","1200"
"Punjab","Nawanshahr","Nawan Shahar(MandiRaho)","Carrot","Other","12/11/2019","3500","3500","3500"
"Punjab","Nawanshahr","Nawan Shahar(MandiRaho)","Paddy(Dhan)(Common)","Other","12/11/2019","1835","1835","1835"
"Punjab","Nawanshahr","Nawanshahar","Paddy(Dhan)(Basmati)","Basmati 1509","12/11/2019","1900","2650","2300"
"Punjab","Nawanshahr","Nawanshahar","Paddy(Dhan)(Common)","Paddy","12/11/2019","1835","1835","1835"
"Rajasthan","Bharatpur","Nagar","Bajra(Pearl Millet/Cumbu)","Other","12/11/2019","1650","1750","1700"
"Rajasthan","Bharatpur","Nagar","Mustard","Other","12/11/2019","3838","4038","3938"
"Rajasthan","Chittorgarh","Begu","Maize","Other","12/11/2019","1610","1890","1720"
"Rajasthan","Chittorgarh","Begu","Wheat","Other","12/11/2019","1600","1980","1840"
"Rajasthan","Hanumangarh","Suratgarh","Bajra(Pearl Millet/Cumbu)","Other","12/11/2019","2030","2051","2040"
"Rajasthan","Hanumangarh","Suratgarh","Cotton","American","12/11/2019","4500","5061","5005"
"Rajasthan","Hanumangarh","Suratgarh","Cotton","Desi","12/11/2019","5500","5719","5675"
"Rajasthan","Hanumangarh","Suratgarh","Green Gram (Moong)(Whole)","Other","12/11/2019","6051","6170","6075"
"Rajasthan","Hanumangarh","Suratgarh","Guar","Other","12/11/2019","3830","4185","4140"
"Rajasthan","Hanumangarh","Suratgarh","Paddy(Dhan)(Common)","Other","12/11/2019","2465","2500","2490"
"Rajasthan","Kota","Itawa","Sesamum(Sesame,Gingelly,Til)","Other","12/11/2019","8400","10781","9580"
"Rajasthan","Kota","Itawa","Wheat","Other","12/11/2019","1991","2118","2054"
"Rajasthan","Sikar","Surajgarh","Bajra(Pearl Millet/Cumbu)","Other","12/11/2019","1975","2000","1988"
"Rajasthan","Sikar","Surajgarh","Bengal Gram(Gram)(Whole)","Other","12/11/2019","4200","4200","4200"
"Rajasthan","Sikar","Surajgarh","Cotton","RCH-2","12/11/2019","5200","5250","5225"
"Rajasthan","Sikar","Surajgarh","Guar","Other","12/11/2019","3900","3900","3900"
"Tamil Nadu","Coimbatore","Anaimalai","Coconut","Other","12/11/2019","2500","2800","2600"
"Tamil Nadu","Coimbatore","Annur","Tobacco","Other","12/11/2019","3000","3200","3100"
"Tamil Nadu","Coimbatore","Karamadai","Coconut","Other","12/11/2019","2000","2500","2250"
"Tamil Nadu","Coimbatore","Kianthukadavu","Coconut","Grade- II","12/11/2019","2300","2500","2400"
"Tamil Nadu","Coimbatore","Madathukulam","Coconut","Coconut","12/11/2019","2600","2700","2650"
"Tamil Nadu","Coimbatore","Madathukulam","Copra","Ball","12/11/2019","8500","9000","8750"
"Tamil Nadu","Coimbatore","Madathukulam","Paddy(Dhan)(Common)","Other","12/11/2019","1700","1750","1725"
"Tamil Nadu","Coimbatore","Negamam","Coconut","Other","12/11/2019","2700","2800","2750"
"Tamil Nadu","Coimbatore","Palladam","Coconut","Other","12/11/2019","2270","2470","2370"
"Tamil Nadu","Coimbatore","Pollachi","Coconut","Other","12/11/2019","1850","2900","2600"
"Tamil Nadu","Coimbatore","Pongalur","Maize","Other","12/11/2019","1800","2000","1900"
"Tamil Nadu","Coimbatore","Pudupalayam","Coconut","Coconut","12/11/2019","2400","2600","2500"
"Tamil Nadu","Coimbatore","Sevur","Groundnut","DMV-7","12/11/2019","5600","6070","5750"
"Tamil Nadu","Coimbatore","Thiruppur","Coconut","Coconut","12/11/2019","2000","2200","2100"
"Tamil Nadu","Dharmapuri","Dharampuri","Tamarind Fruit","Chapathi","12/11/2019","2000","6500","4000"
"Tamil Nadu","Dharmapuri","Palakode","Coconut Seed","Other","12/11/2019","1500","2500","2000"
"Tamil Nadu","Dharmapuri","Pappireddipatti","Coconut Seed","Other","12/11/2019","1500","2500","2000"
"Tamil Nadu","Dindigul","Dindigul","Cotton","Cotton (Ginned)","12/11/2019","5150","5350","5250"
"Tamil Nadu","Dindigul","Gopalpatti","Coconut","Medium","12/11/2019","1100","2100","1600"
"Tamil Nadu","Dindigul","Gopalpatti","Maize","Medium","12/11/2019","1500","2100","1600"
"Tamil Nadu","Dindigul","Natham","Coconut","Medium","12/11/2019","1300","2300","1600"
"Tamil Nadu","Dindigul","Oddunchairum","Coconut","Other","12/11/2019","1800","2800","1800"
"Tamil Nadu","Erode","Alangeyam","Coconut","Coconut","12/11/2019","2150","2665","2400"
"Tamil Nadu","Erode","Anthiyur","Coconut","Other","12/11/2019","600","1450","930"
"Tamil Nadu","Erode","Anthiyur","Copra","Copra","12/11/2019","6269","8899","7689"
"Tamil Nadu","Erode","Anthiyur","Maize","Other","12/11/2019","1738","1789","1738"
"Tamil Nadu","Erode","Dharapuram","Coconut","Big","12/11/2019","2150","2665","2400"
"Tamil Nadu","Erode","Erode","Turmeric","Bulb","12/11/2019","5289","6379","5829"
